subject_id,gender,height_mm,weight_kg,shoulder_mm,chest_mm,waist_mm,hip_mm,jaw_height_mm,front_neck_height_mm,crotch_height_mm,knee_height_mm,ankle_height_mm,torso_shoulder_height_mm,pelvis_point_height_mm,leg_crotch_height_mm,leg_ankle_height_mm
8_SM_001575,F,1600,45.3,349.7,733.0,601,837,1377.1,1307.6,727.4,426.6,59.4,1280.0,849,725,55
8_SM_001576,F,1630,62.4,345.1,888.0,803,990,1393.7,1328.8,715.6,428.0,71.0,1320.0,831,693,64
8_SM_001577,F,1574,52.3,337.4,867.0,754,890,1351.1,1280.0,743.7,441.0,61.1,1280.0,846,721,59
8_SM_001578,F,1568,49.2,348.6,807.0,664,844,1336.9,1274.3,715.7,427.8,71.7,1250.0,823,700,65
8_SM_001579,F,1569,52.9,335.8,803.0,702,922,1335.3,1275.9,711.0,407.5,66.2,1283.0,835,704,61
8_SM_001580,F,1643,45.0,353.2,750.0,622,874,1429.2,1345.9,757.4,440.6,61.9,1354.0,887,743,62
8_SM_001581,F,1651,59.6,344.7,836.0,732,926,1430.3,1361.9,776.7,449.6,62.3,1343.0,899,754,60
8_SM_001582,F,1621,57.4,337.8,870.0,735,919,1397.7,1325.7,770.5,437.7,69.2,1332.0,885,744,62
8_SM_001583,F,1665,56.2,368.1,837.0,742,945,1442.4,1355.8,763.4,454.7,71.7,1333.0,895,748,65
8_SM_001584,F,1554,61.0,346.8,868.0,776,966,1331.7,1278.4,700.9,413.6,67.5,1252.0,831,689,60
8_SM_001585,F,1571,66.4,360.8,928.0,848,1001,1338.7,1279.7,709.5,409.7,71.0,1288.0,830,702,60
8_SM_001586,F,1642,56.8,359.0,810.0,693,984,1420.8,1348.0,759.4,436.8,62.3,1348.0,880,746,55
8_SM_001587,F,1713,67.3,383.8,862.0,776,1000,1473.8,1402.3,779.8,464.7,67.2,1376.0,920,772,61
8_SM_001588,F,1619,52.6,364.8,832.0,729,898,1402.1,1325.0,756.7,428.1,68.9,1321.0,873,732,64
8_SM_001589,F,1625,43.0,341.4,759.0,634,815,1386.2,1314.0,771.0,446.4,64.7,1313.0,878,758,61
8_SM_001590,F,1565,47.8,342.9,763.0,658,873,1342.4,1267.8,713.2,416.3,63.2,1247.0,819,699,61
8_SM_001591,F,1625,55.0,329.5,844.0,709,954,1394.3,1335.4,727.0,441.4,65.7,1326.0,859,718,65
8_SM_001592,F,1613,57.6,349.1,893.0,744,933,1380.4,1323.0,758.2,450.7,66.3,1310.0,882,748,61
8_SM_001593,F,1700,67.8,368.5,860.0,747,1011,1458.0,1393.8,795.3,457.0,75.7,1382.0,910,773,69
8_SM_001594,F,1611,56.2,356.7,887.0,735,910,1372.4,1318.8,742.1,432.9,66.7,1306.0,859,729,60
8_SM_001595,F,1560,49.0,337.4,833.0,639,850,1322.1,1270.3,730.3,432.7,63.8,1237.0,849,715,57
8_SM_001596,F,1673,61.5,373.2,885.0,796,943,1429.1,1368.4,769.8,456.7,68.3,1352.0,888,744,64
8_SM_001597,F,1629,56.6,363.6,827.0,748,919,1385.5,1322.6,753.1,439.4,75.9,1304.0,859,733,70
8_SM_001598,F,1556,46.3,312.7,794.0,687,840,1359.6,1274.3,727.6,422.6,70.1,1262.0,852,707,63
8_SM_001599,F,1638,75.1,357.3,975.0,845,1088,1407.1,1344.9,746.9,446.2,77.5,1345.0,892,732,70
8_SM_001600,F,1643,47.2,357.1,815.0,642,857,1417.0,1340.9,790.3,459.6,63.3,1317.0,899,770,59
8_SM_001601,F,1656,56.9,342.0,873.0,728,942,1425.4,1364.5,801.7,485.8,73.8,1332.0,916,773,68
8_SM_001602,F,1655,53.1,361.8,842.0,718,889,1426.4,1354.3,774.3,452.6,66.4,1346.0,913,760,62
8_SM_001603,F,1596,60.6,344.6,866.0,748,967,1377.0,1324.0,724.6,440.6,70.1,1299.0,839,713,65
8_SM_001604,F,1607,60.6,341.5,913.0,845,948,1378.3,1322.0,771.1,443.4,65.0,1320.0,879,746,59
8_SM_001605,F,1640,40.2,320.2,697.0,584,811,1398.6,1345.4,777.2,456.0,62.4,1339.0,891,771,60
8_SM_001606,F,1535,52.2,324.1,844.0,756,908,1315.0,1254.4,696.4,419.6,59.8,1251.0,817,688,54
8_SM_001607,F,1553,49.9,345.9,839.0,692,894,1324.8,1255.0,714.3,413.5,59.4,1249.0,833,701,53
8_SM_001608,F,1670,61.5,364.6,824.0,740,1025,1439.1,1367.8,778.0,468.1,64.6,1355.0,921,768,61
8_SM_001609,F,1631,57.6,370.6,823.0,747,980,1388.6,1308.8,750.8,445.8,64.8,1304.0,888,733,61
8_SM_001610,F,1644,53.9,332.1,802.0,698,946,1391.9,1332.2,771.2,447.7,65.2,1323.0,880,761,57
8_SM_001611,F,1639,53.4,343.9,848.0,725,920,1415.8,1339.2,783.4,444.2,69.1,1335.0,900,767,65
8_SM_001612,F,1654,76.9,367.5,931.0,851,1081,1423.0,1356.9,747.1,436.1,72.4,1330.0,877,741,63
8_SM_001613,F,1625,50.9,358.9,784.0,658,922,1393.4,1320.7,742.6,428.5,69.7,1316.0,862,731,62
8_SM_001614,F,1633,47.8,347.2,793.0,660,879,1397.7,1332.9,754.3,451.5,65.0,1335.0,876,737,60
8_SM_001615,F,1589,50.9,343.6,812.0,715,888,1355.8,1291.1,765.6,426.4,64.8,1280.0,871,735,61
8_SM_001616,F,1641,48.4,336.1,770.0,655,885,1403.8,1338.8,772.8,442.1,62.6,1330.0,887,761,57
8_SM_001617,F,1574,55.0,323.8,907.0,760,921,1342.5,1282.1,750.9,435.7,63.7,1293.0,871,723,57
8_SM_001618,F,1660,67.9,347.8,965.0,831,1021,1424.0,1372.8,757.8,443.5,59.1,1357.0,887,744,56
8_SM_001619,F,1541,79.1,360.0,1144.0,1018,1085,1308.1,1263.9,685.6,401.8,64.5,1263.0,869,692,60
8_SM_001620,F,1646,88.2,388.5,1125.0,986,1110,1409.1,1345.3,756.7,450.9,68.7,1357.0,902,741,64
8_SM_001621,F,1598,60.8,347.6,900.0,761,982,1387.1,1315.4,787.5,455.4,70.5,1311.0,899,760,62
8_SM_001622,F,1547,43.5,335.3,767.0,673,845,1320.8,1263.9,717.6,416.2,61.0,1262.0,847,721,56
8_SM_001623,F,1558,55.5,349.2,870.0,793,972,1328.2,1260.9,741.7,406.2,67.2,1246.0,829,710,59
8_SM_001624,F,1651,65.9,352.6,824.0,793,962,1411.9,1338.0,761.1,437.8,70.7,1346.0,888,749,66
8_SM_001625,F,1690,56.6,374.8,804.0,730,924,1457.5,1383.9,839.2,471.1,73.0,1380.0,937,811,65
8_SM_001626,F,1594,66.0,354.2,850.0,787,1026,1338.2,1270.7,722.9,427.7,70.2,1305.0,862,742,58
8_SM_001627,F,1563,43.0,366.2,753.0,658,839,1383.1,1321.2,766.0,442.4,66.5,1261.0,821,701,65
8_SM_001628,F,1651,56.9,375.7,816.0,745,940,1421.8,1340.4,752.6,443.1,71.1,1320.0,873,730,65
8_SM_001629,F,1630,78.6,371.9,1068.0,977,1057,1390.9,1326.6,731.3,431.3,64.9,1320.0,863,713,64
8_SM_001630,F,1614,48.9,348.1,790.0,705,914,1378.3,1313.8,769.1,431.5,61.5,1299.0,886,756,57
8_SM_001631,F,1609,62.7,362.6,875.0,776,987,1375.5,1314.7,738.0,437.8,66.1,1293.0,843,711,59
8_SM_001632,F,1614,54.1,344.6,845.0,715,908,1380.5,1320.9,741.8,443.0,66.0,1311.0,851,730,59
8_SM_001633,F,1606,59.6,369.9,915.0,785,967,1371.9,1327.1,760.0,453.1,71.4,1323.0,877,746,65
8_SM_001634,F,1531,47.9,351.7,850.0,725,875,1313.5,1245.4,697.6,414.2,69.1,1229.0,819,683,62
8_SM_001635,F,1624,57.0,328.0,863.0,720,913,1392.4,1340.0,758.7,457.8,73.6,1328.0,883,744,67
8_SM_001636,F,1651,60.4,351.3,882.0,802,990,1420.0,1333.8,722.8,433.3,74.5,1314.0,854,724,68
8_SM_001637,F,1628,48.1,368.3,824.0,705,888,1400.5,1323.9,772.1,450.5,64.7,1299.0,889,757,60
8_SM_001638,F,1676,57.5,375.4,817.0,767,934,1440.4,1367.8,759.0,451.7,72.72,1330.0,897,743,66
8_SM_001639,F,1579,62.0,332.1,900.0,824,999,1362.2,1277.2,714.2,404.0,60.6,1294.0,823,698,55
8_SM_001640,F,1678,69.6,369.4,940.0,808,1024,1431.6,1377.4,777.1,443.2,67.4,1374.0,887,756,62
8_SM_001641,F,1655,55.0,357.5,833.0,723,951,1432.3,1350.6,746.2,436.0,66.4,1338.0,887,742,61
8_SM_001642,F,1700,67.5,366.5,919.0,760,989,1471.4,1398.4,802.5,460.1,70.9,1379.0,925,770,66
8_SM_001643,F,1571,44.2,341.3,713.0,617,870,1360.3,1289.4,767.0,441.7,62.3,1270.0,879,755,56
8_SM_001644,F,1708,60.5,355.3,848.0,702,977,1470.3,1383.7,779.1,451.2,66.3,1395.0,923,774,62
8_SM_001645,F,1527,59.4,337.1,940.0,837,979,1298.3,1250.4,716.0,410.8,68.7,1225.0,827,704,64
8_SM_001646,F,1592,50.5,358.3,768.0,709,900,1359.3,1286.1,747.7,441.3,67.9,1257.0,856,724,61
8_SM_001647,F,1634,53.6,344.3,816.0,686,897,1411.8,1349.3,775.7,458.1,68.1,1327.0,884,746,64
8_SM_001648,F,1525,49.0,338.2,832.0,656,902,1310.4,1242.6,693.0,398.1,69.0,1217.0,786,672,62
8_SM_001649,F,1674,65.7,361.9,934.0,865,986,1444.0,1381.5,779.6,462.9,67.6,1379.0,928,769,60
8_SM_001650,F,1581,42.1,328.0,778.0,595,838,1367.4,1290.7,699.4,410.7,62.9,1286.0,807,690,60
8_SM_001651,F,1546,45.9,335.5,805.0,670,859,1335.4,1264.9,738.8,433.2,69.1,1246.0,843,714,60
8_SM_001652,F,1679,57.3,371.8,813.0,701,947,1434.8,1360.5,790.0,465.9,69.7,1333.0,916,779,64
8_SM_001653,F,1725,71.9,362.1,930.0,828,1060,1476.6,1403.3,827.6,463.1,72.8,1397.0,931,802,66
8_SM_001654,F,1630,60.0,375.9,897.0,867,952,1397.1,1331.9,733.3,446.9,73.2,1316.0,886,734,67
8_SM_001655,F,1653,69.2,363.5,934.0,818,1010,1419.3,1357.3,798.5,459.2,76.8,1358.0,928,766,70
8_SM_001656,F,1685,56.6,350.9,824.0,708,940,1447.5,1381.7,804.5,453.3,71.6,1356.0,908,776,64
8_SM_001657,F,1561,51.9,335.8,818.0,697,914,1330.1,1271.6,730.3,413.8,68.82,1253.0,842,708,62
8_SM_001658,F,1533,44.2,355.9,778.0,679,859,1317.2,1246.8,706.9,412.4,68.9,1220.0,825,700,60
8_SM_001659,F,1687,53.8,372.8,796.0,684,889,1439.1,1365.0,768.0,456.1,66.8,1345.0,917,759,66
8_SM_001660,F,1587,63.5,353.6,913.0,752,982,1372.7,1299.6,736.7,428.4,67.7,1289.0,852,718,61
8_SM_001661,F,1573,51.3,377.8,833.0,674,923,1354.9,1284.8,748.6,428.0,62.3,1267.0,871,728,57
8_SM_001662,F,1592,53.4,342.4,905.0,753,875,1361.9,1290.5,713.7,424.1,71.1,1277.0,846,702,66
8_SM_001663,F,1581,46.4,361.2,799.0,647,838,1345.6,1294.8,728.5,425.9,65.9,1251.0,853,718,62
8_SM_001664,F,1565,55.3,362.0,885.0,733,931,1337.4,1289.6,707.7,419.6,61.2,1271.0,839,694,55
8_SM_001665,F,1660,68.7,373.0,915.0,806,1009,1440.2,1366.2,787.5,472.0,67.2,1356.0,918,780,62
8_SM_001666,F,1639,55.8,339.8,838.0,718,924,1405.9,1336.5,755.1,438.1,54.6,1316.0,856,726,58
8_SM_001667,F,1659,53.5,362.4,804.0,687,927,1408.8,1342.1,762.0,441.1,71.6,1329.0,879,742,65
8_SM_001668,F,1706,54.6,363.2,790.0,692,940,1456.9,1372.6,814.3,466.1,61.0,1379.0,940,802,57
8_SM_001669,F,1542,62.0,355.0,973.0,779,969,1317.2,1257.8,705.6,417.6,65.1,1252.0,847,697,60
8_SM_001670,F,1547,49.2,340.3,795.0,722,934,1325.1,1242.3,697.7,403.1,63.0,1241.0,792,686,55
8_SM_001671,F,1660,51.2,358.0,790.0,675,906,1412.2,1352.7,772.1,457.3,71.9,1343.0,889,760,62
8_SM_001672,F,1599,54.8,347.7,852.0,717,943,1364.7,1318.0,753.3,445.3,66.9,1298.0,882,741,61
8_SM_001673,F,1653,55.2,384.3,799.0,702,940,1418.7,1358.8,787.5,449.6,67.7,1326.0,887,757,53
8_SM_001674,F,1608,66.7,354.2,932.0,820,998,1369.9,1317.0,736.3,430.4,66.3,1304.0,858,720,61
8_SM_001675,F,1589,49.6,335.0,788.0,674,913,1365.3,1300.0,735.8,418.9,67.0,1275.0,857,724,63
8_SM_001676,F,1514,48.2,342.7,788.0,649,884,1290.1,1216.7,678.5,389.4,65.4,1209.0,796,661,59
8_SM_001677,F,1582,46.9,342.0,845.0,669,864,1354.3,1291.3,744.0,422.7,70.5,1284.0,854,730,61
8_SM_001678,F,1659,89.3,378.9,1025.0,846,1172,1427.7,1380.1,790.4,438.7,70.4,1360.0,911,782,68
8_SM_001679,F,1630,62.4,334.3,925.0,816,980,1391.1,1323.1,750.9,435.8,70.1,1324.0,870,730,65
8_SM_001680,F,1686,81.4,381.1,995.0,950,1079,1452.6,1386.2,765.5,460.7,77.5,1378.0,923,770,70
8_SM_001681,F,1665,48.5,362.1,816.0,630,858,1434.2,1342.8,773.3,447.0,62.2,1322.0,878,755,59
8_SM_001682,F,1615,58.1,357.6,840.0,716,1019,1386.9,1312.0,759.6,440.3,64.0,1288.0,870,737,61
8_SM_001683,F,1636,60.0,358.0,896.0,803,952,1406.3,1340.2,778.8,454.5,68.9,1306.0,893,753,65
8_SM_001684,F,1594,49.4,341.8,754.0,669,896,1367.9,1311.1,716.1,421.2,64.0,1296.0,839,706,60
8_SM_001685,F,1624,48.9,340.3,765.0,664,899,1398.8,1334.9,789.5,460.1,64.8,1319.0,905,763,63
8_SM_001686,F,1691,56.8,370.8,844.0,700,934,1450.6,1379.7,787.8,456.6,68.1,1357.0,899,762,62
8_SM_001687,F,1631,47.8,367.6,760.0,631,914,1401.1,1323.0,719.5,415.4,54.7,1306.0,818,705,52
8_SM_001688,F,1599,59.9,362.1,879.0,804,995,1376.9,1304.8,722.9,420.0,60.4,1281.0,829,705,55
8_SM_001689,F,1674,84.8,360.1,1020.0,951,1078,1426.4,1379.1,795.0,444.2,74.5,1370.0,919,779,70
8_SM_001690,F,1593,40.8,340.3,738.0,647,831,1352.1,1283.5,710.8,406.8,56.9,1267.0,839,702,52
8_SM_001691,F,1544,48.4,343.9,842.0,726,885,1314.6,1235.5,672.3,390.7,65.4,1246.0,787,661,58
8_SM_001692,F,1568,64.6,361.0,973.0,846,1006,1346.0,1276.3,708.9,408.5,62.8,1269.0,838,694,60
8_SM_001693,F,1634,47.0,361.0,800.0,619,854,1399.0,1335.9,769.1,446.4,68.2,1311.0,892,751,63
8_SM_001694,F,1580,57.2,336.9,878.0,769,950,1358.0,1286.5,739.2,442.7,68.7,1261.0,848,728,61
8_SM_001695,F,1590,49.2,339.9,790.0,698,895,1362.3,1288.4,761.1,428.7,64.1,1284.0,865,726,60
8_SM_001696,F,1612,46.3,367.5,717.0,624,897,1387.4,1307.5,756.7,435.5,64.3,1310.0,859,741,56
8_SM_001697,F,1663,57.9,358.9,862.0,716,935,1423.3,1355.3,765.0,443.1,65.4,1329.0,866,743,61
8_SM_001698,F,1553,45.9,338.6,794.0,670,891,1339.1,1273.4,737.6,415.5,65.3,1238.0,838,718,57
8_SM_001699,F,1618,63.2,347.0,903.0,793,1021,1391.8,1323.9,741.1,446.3,73.2,1323.0,877,740,61
8_SM_001700,F,1585,46.7,341.8,770.0,651,889,1366.0,1296.5,724.4,413.6,57.2,1297.0,838,708,52
8_SM_001701,F,1697,65.5,351.5,945.0,854,965,1454.2,1397.9,809.4,484.4,74.5,1398.0,931,794,70
8_SM_001702,F,1577,68.1,382.3,939.0,809,987,1335.4,1270.0,690.9,417.5,71.6,1257.0,834,682,64
8_SM_001703,F,1692,69.8,373.1,960.0,825,987,1462.8,1403.1,794.9,472.6,70.0,1394.0,927,781,68
8_SM_001704,F,1670,48.2,355.2,787.0,664,880,1438.4,1378.8,778.9,451.2,65.8,1347.0,891,764,60
8_SM_001705,F,1684,56.7,370.8,847.0,694,939,1455.2,1377.4,799.0,455.0,68.4,1345.0,912,770,62
8_SM_001706,F,1561,41.6,341.5,760.0,628,835,1333.6,1253.2,704.7,396.1,64.7,1252.0,816,691,60
8_SM_001707,F,1597,55.2,335.1,819.0,664,964,1368.3,1308.8,706.3,428.4,64.9,1291.0,822,696,60
8_SM_001708,F,1602,58.3,364.5,920.0,738,940,1372.4,1311.1,716.2,431.0,66.0,1288.0,838,702,60
8_SM_001709,F,1634,53.6,353.7,820.0,681,922,1413.7,1338.5,726.0,425.7,66.1,1323.0,830,709,60
8_SM_001710,F,1635,53.5,380.3,860.0,710,920,1416.8,1336.5,778.3,451.5,68.1,1329.0,894,755,61
8_SM_001711,F,1574,60.8,371.3,901.0,770,1003,1361.2,1289.0,720.9,413.9,64.3,1273.0,833,708,57
8_SM_001712,F,1450,46.9,338.4,800.0,658,899,1241.3,1185.2,661.7,378.2,64.0,1175.0,759,633,60
8_SM_001713,F,1599,48.6,345.7,773.0,661,920,1362.6,1298.5,756.6,441.4,67.5,1287.0,877,736,63
8_SM_001714,F,1630,58.8,359.8,892.0,718,963,1407.9,1332.8,776.9,439.7,66.4,1347.0,879,740,59
8_SM_001715,F,1611,50.0,349.2,745.0,649,940,1397.4,1318.6,754.2,453.1,67.9,1297.0,888,735,62
8_SM_001716,F,1642,51.5,353.8,760.0,660,950,1417.6,1341.9,741.3,419.5,69.1,1351.0,843,717,62
8_SM_001717,F,1584,55.5,309.2,805.0,714,921,1366.0,1294.4,723.8,425.6,73.8,1300.0,842,714,65
8_SM_001718,F,1571,52.7,344.3,868.0,753,884,1350.4,1291.6,709.2,422.4,64.2,1278.0,831,701,57
8_SM_001719,F,1622,63.0,350.0,903.0,765,1000,1407.2,1318.4,755.9,428.0,66.5,1315.0,859,717,61
8_SM_001720,F,1610,84.1,368.5,1120.0,1035,1064,1385.1,1324.6,707.9,424.3,73.9,1325.0,841,702,67
8_SM_001721,F,1601,61.8,366.5,931.0,765,950,1370.6,1310.0,708.6,421.5,72.5,1291.0,843,698,63
8_SM_001722,F,1602,54.2,345.5,808.0,681,925,1377.7,1316.4,747.8,434.8,60.6,1278.0,867,728,61
8_SM_001723,F,1600,51.4,360.2,837.0,686,891,1374.7,1310.9,745.1,434.5,71.6,1298.0,860,727,55
8_SM_001724,F,1575,48.1,346.6,805.0,683,866,1347.4,1284.3,710.4,424.7,61.0,1261.0,831,694,60
8_SM_001725,F,1691,50.0,373.9,798.0,667,870,1460.0,1369.2,781.7,469.7,66.1,1344.0,915,773,61
8_SM_001726,F,1563,60.1,365.9,970.0,800,970,1341.7,1279.4,712.8,422.6,63.3,1256.0,855,705,59
8_SM_001727,F,1696,65.9,364.9,867.0,766,992,1447.0,1375.2,803.7,457.8,68.1,1371.0,911,777,65
8_SM_001728,F,1551,48.6,330.1,814.0,649,861,1335.1,1268.1,730.1,417.8,73.0,1258.0,822,693,62
8_SM_001729,F,1548,47.3,345.3,859.0,679,882,1325.2,1259.8,717.7,420.2,69.4,1245.0,832,699,63
8_SM_001730,F,1619,70.2,370.4,1004.0,872,1024,1386.8,1325.0,725.7,430.7,67.4,1318.0,877,706,61
8_SM_001731,F,1631,62.2,367.3,948.0,790,963,1407.7,1334.7,739.6,446.5,68.8,1314.0,878,737,63
8_SM_001732,F,1574,63.7,351.4,910.0,756,1014,1363.0,1289.1,734.6,453.7,71.27,1281.0,881,732,62
8_SM_001733,F,1536,50.6,353.2,842.0,690,908,1295.5,1242.1,683.8,398.0,62.6,1226.0,800,670,60
8_SM_001734,F,1625,63.0,361.1,888.0,796,1016,1402.1,1333.3,736.8,434.1,62.6,1338.0,880,730,58
8_SM_001735,F,1689,83.0,374.7,1035.0,906,1137,1454.5,1399.8,796.4,454.0,64.9,1372.0,917,769,62
8_SM_001736,F,1611,47.4,313.7,752.0,617,866,1384.4,1322.2,753.6,429.2,63.3,1326.0,871,731,58
8_SM_001737,F,1565,61.4,354.7,923.0,860,981,1344.7,1269.2,729.1,431.8,67.8,1255.0,849,714,62
8_SM_001738,F,1601,58.1,347.0,885.0,735,968,1378.6,1308.1,737.5,450.3,65.2,1290.0,875,723,60
8_SM_001739,F,1681,114.3,407.1,1152.0,1118,1369,1438.2,1387.3,767.6,479.3,75.7,1365.0,915,767,72
8_SM_001740,F,1612,58.0,345.7,891.0,760,912,1389.7,1311.0,740.0,429.1,63.5,1306.0,840,718,57
8_SM_001741,F,1560,48.6,321.9,786.0,679,878,1343.5,1275.5,717.9,408.3,57.7,1270.0,800,684,55
8_SM_001742,F,1636,50.0,356.8,804.0,639,903,1410.3,1339.0,803.5,453.4,65.2,1332.0,903,777,60
8_SM_001743,F,1655,52.6,355.3,869.0,713,879,1436.3,1355.8,756.1,443.5,67.0,1339.0,874,737,61
8_SM_001744,F,1647,48.1,359.7,812.0,660,869,1421.6,1342.0,796.1,463.8,64.5,1325.0,892,774,60
8_SM_001745,F,1586,55.7,351.9,833.0,739,931,1372.8,1296.0,733.5,429.1,65.5,1282.0,855,711,61
8_SM_001746,F,1509,54.0,353.5,910.0,779,915,1298.4,1234.2,689.3,408.3,62.1,1227.0,800,678,57
8_SM_001747,F,1561,47.9,327.2,769.0,699,865,1340.5,1273.9,741.6,422.1,63.1,1259.0,844,712,58
8_SM_001748,F,1541,57.2,339.8,916.0,820,940,1328.0,1262.7,724.5,417.9,61.3,1234.0,841,708,56
8_SM_001749,F,1713,62.7,366.5,915.0,771,943,1477.2,1417.3,832.6,495.0,75.2,1398.0,961,814,69
8_SM_001750,F,1534,46.2,333.8,812.0,745,872,1311.4,1244.4,687.3,416.1,64.9,1242.0,816,690,62
8_SM_001751,F,1630,84.6,370.8,1164.0,963,1083,1393.7,1355.5,723.8,424.0,64.9,1339.0,863,723,61
8_SM_001752,F,1635,50.5,369.0,805.0,670,897,1396.3,1320.3,770.2,461.1,70.0,1304.0,873,749,62
8_SM_001753,F,1665,71.9,369.3,933.0,843,1068,1419.0,1364.0,750.6,445.9,62.8,1356.0,896,737,60
8_SM_001754,F,1530,46.9,340.9,800.0,724,879,1315.8,1237.9,696.8,414.0,65.33,1210.0,804,685,57
8_SM_001755,F,1591,60.0,351.6,903.0,789,979,1374.6,1286.1,729.9,429.4,59.1,1293.0,850,711,55
8_SM_001756,F,1647,70.5,360.9,953.0,911,988,1429.6,1355.3,764.5,465.5,69.7,1342.0,901,751,68
8_SM_001757,F,1567,49.9,341.8,835.0,713,890,1349.3,1270.4,718.5,414.8,59.5,1255.0,829,695,55
8_SM_001758,F,1666,58.2,354.2,840.0,728,943,1430.6,1348.9,753.4,437.0,66.4,1345.0,888,744,60
8_SM_001759,F,1593,57.4,354.9,814.0,701,965,1381.1,1318.4,721.1,439.6,68.0,1299.0,848,711,65
8_SM_001760,F,1633,59.1,360.2,877.0,760,944,1405.3,1332.5,749.5,443.2,66.3,1319.0,904,751,59
8_SM_001761,F,1569,51.4,336.8,830.0,697,923,1347.4,1275.9,681.2,407.1,63.3,1269.0,830,682,58
8_SM_001762,F,1583,50.6,367.9,813.0,732,900,1358.6,1287.0,724.2,425.7,63.8,1262.0,862,714,56
8_SM_001763,F,1668,51.6,371.2,757.0,658,925,1439.7,1365.6,783.6,473.7,72.1,1338.0,909,772,62
8_SM_001764,F,1635,54.2,346.5,838.0,706,895,1411.6,1334.2,737.2,434.8,68.3,1325.0,877,725,65
8_SM_001765,F,1586,59.8,350.7,901.0,778,984,1371.1,1310.6,759.0,447.7,67.4,1281.0,886,748,64
8_SM_001766,F,1537,44.5,349.8,719.0,633,895,1316.1,1258.0,691.7,409.0,68.1,1236.0,800,672,61
8_SM_001767,F,1539,73.9,344.9,1068.0,955,1063,1308.5,1238.0,690.6,413.7,64.9,1240.0,825,698,61
8_SM_001768,F,1608,69.1,369.0,977.0,856,1053,1392.1,1309.1,691.4,419.4,70.0,1313.0,861,692,65
8_SM_001769,F,1521,56.3,333.0,863.0,758,932,1294.1,1228.0,699.3,422.2,64.7,1214.0,820,692,57
8_SM_001770,F,1698,85.9,380.8,1020.0,935,1127,1454.3,1383.6,750.9,446.5,68.5,1386.0,904,745,65
8_SM_001771,F,1584,49.2,345.6,788.0,696,929,1368.7,1294.8,723.4,426.0,72.6,1276.0,849,712,65
8_SM_001772,F,1631,85.3,354.9,818.0,745,971,1391.4,1326.7,714.1,412.1,68.4,1313.0,832,702,62
8_SM_001773,F,1726,49.9,390.1,772.0,675,913,1488.9,1412.9,800.8,465.0,65.5,1376.0,938,795,60
8_SM_001774,F,1574,63.8,335.9,936.0,815,1000,1336.8,1283.5,725.4,437.4,78.9,1275.0,835,706,70
8_SM_001775,F,1534,53.9,320.6,830.0,720,925,1307.6,1241.0,716.5,417.2,69.0,1230.0,820,687,57
8_SM_001776,F,1688,57.7,375.5,869.0,758,916,1453.4,1388.1,796.1,468.6,69.8,1352.0,922,783,62
8_SM_001777,F,1672,65.1,359.9,869.0,843,997,1440.4,1364.9,769.4,449.8,72.8,1361.0,891,751,67
8_SM_001778,F,1610,52.3,336.9,805.0,650,926,1382.6,1324.9,752.4,436.4,71.3,1295.0,873,736,65
8_SM_001779,F,1672,60.6,371.2,898.0,741,958,1434.5,1356.2,779.4,451.5,67.6,1355.0,919,773,62
8_SM_001780,F,1583,60.9,354.2,957.0,788,960,1360.2,1286.5,730.5,433.6,63.5,1295.0,860,726,57
8_SM_001781,F,1644,55.4,359.0,822.0,727,946,1419.5,1320.9,773.7,441.1,67.6,1309.0,891,750,62
8_SM_001782,F,1635,47.4,345.2,778.0,655,880,1401.0,1332.5,761.5,435.5,63.2,1335.0,882,749,60
8_SM_001783,F,1620,64.9,348.1,918.0,804,1040,1386.7,1320.9,734.4,420.8,65.6,1305.0,867,723,61
8_SM_001784,F,1639,65.1,358.2,886.0,809,988,1418.8,1333.9,712.0,424.0,67.3,1332.0,850,703,61
8_SM_001785,F,1624,46.4,357.9,756.0,653,851,1399.5,1340.3,751.3,434.2,67.7,1327.0,874,732,63
8_SM_001786,F,1587,65.2,341.7,985.0,850,987,1362.0,1297.3,745.7,452.0,68.6,1292.0,862,729,60
8_SM_001787,F,1679,49.7,338.8,770.0,631,860,1449.1,1381.2,794.4,445.4,65.6,1347.0,910,778,60
8_SM_001788,F,1661,53.1,365.1,845.0,722,929,1425.5,1351.0,794.0,464.8,69.3,1343.0,917,781,63
8_SM_001789,F,1608,58.8,334.4,918.0,763,948,1370.5,1317.1,737.9,449.8,75.5,1303.0,866,735,68
8_SM_001790,F,1605,58.8,340.9,918.0,732,961,1367.8,1318.3,747.2,442.6,66.0,1300.0,861,727,63
8_SM_001791,F,1586,79.9,349.9,1003.0,925,1084,1346.6,1296.5,692.2,414.2,67.5,1272.0,848,695,62
